Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
k4QfaFoqtpEZ1LZylJZqww,JJ's Fusion,37-05 31st Ave,"{'latitude': 40.762086, 'longitude': -73.918391}",448,4,11103,japanese
japanese,,,,,,,
3OKf1QQnDhjkBKVg0eMllQ,Sushi Gallery,71 Clark St,"{'latitude': 40.6975970682387, 'longitude': -73.9933660828876}",135,4.5,11201,japanese
japanese,,,,,,,
Edkx9frqYknN9ykTEqTVXg,Miso Restaurant,40 Main St,"{'latitude': 40.7028045654297, 'longitude': -73.990852355957}",113,3,11201,japanese
japanese,,,,,,,
Fv6ueSQwc_ITpXEhybHvtA,Haru Sushi,229 West 43rd St,"{'latitude': 40.7574225387188, 'longitude': -73.9874100349182}",782,3.5,10036,japanese
japanese,,,,,,,
7hbY10Wu7lAiubIcpWqydQ,Dozo Sushi & Asian Cuisine,163 S Livingston Ave,"{'latitude': 40.790449, 'longitude': -74.31284}",55,4,7039,japanese
japanese,,,,,,,
YoR6ouUwehLFnBQ7RAjPlw,Zawa Japanese,354 E 66th St,"{'latitude': 40.76397, 'longitude': -73.9592}",108,4.5,10065,japanese
japanese,,,,,,,
YDcm61sM_BP_FKmFLgoPAw,Ohana,500 City Island Ave,"{'latitude': 40.85233, 'longitude': -73.78896}",141,3.5,10464,japanese
japanese,,,,,,,
XD9XiCUvbvCt7laocvAadw,Hana Asian Bistro,150-03 Crossbay Blvd,"{'latitude': 40.6699939531997, 'longitude': -73.8424712286242}",209,4,11417,japanese
japanese,,,,,,,
dskDbpvA0hI_7RjtoL6IKA,SUGARFISH by sushi nozawa,202 Spring St,"{'latitude': 40.72511, 'longitude': -74.00358}",167,4,10012,japanese
japanese,,,,,,,
Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen - West Harlem,3183 Broadway,"{'latitude': 40.8154774, 'longitude': -73.9587672}",1084,4,10027,japanese
japanese,,,,,,,
QJTLAOMNvhV1_jPfcQ_qPw,Nippon,155 E 52nd St,"{'latitude': 40.75743, 'longitude': -73.97042}",167,3.5,10022,japanese
japanese,,,,,,,
UTLEGU4mLmB26DiX99Ggxw,Tamashii Ramen,47-36 Vernon Blvd,"{'latitude': 40.74452, 'longitude': -73.9538}",264,4,11101,japanese
japanese,,,,,,,
Pe4cQ65ZJ9qS8JQZVkJz4g,shabushabu Mayumon,115 Division St,"{'latitude': 40.71434, 'longitude': -73.99205}",22,5,10002,japanese
japanese,,,,,,,
K84FS4X-Hj2Xt_uUCjwNIA,Kissaki Sushi,286 Columbus Ave,"{'latitude': 40.778571, 'longitude': -73.978209}",28,4.5,10023,japanese
japanese,,,,,,,
HTSixmAcFMQA_k6Ct8L4BA,Kotobuki Restaurant,1530 Old Northern Blvd,"{'latitude': 40.8039153463959, 'longitude': -73.6450933491492}",448,3.5,11576,japanese
japanese,,,,,,,
u641PRSq7yCSfAcell-QiA,Oki Japanese,4511 Queens Blvd,"{'latitude': 40.7435273, 'longitude': -73.9193266}",87,3,11104,japanese
japanese,,,,,,,
s8W7-_v13OFJ-671FpL23w,Inaka Japanese Fusion,8318 3rd Ave,"{'latitude': 40.6252403259277, 'longitude': -74.030647277832}",210,4,11209,japanese
japanese,,,,,,,
_IkMfWpOkQXRZtJAYJUJIw,Hama Japanese Cuisine,11 W 51st St,"{'latitude': 40.7597846984863, 'longitude': -73.9776382446289}",367,4,10019,japanese
japanese,,,,,,,
SdszVJsDzwV4c3ayuA6BWQ,Sakura 7,65-54 Grand Ave,"{'latitude': 40.7240570459862, 'longitude': -73.8987931830836}",136,4,11378,japanese
japanese,,,,,,,
jCettteufZZP9bAx5Pxovw,19 @ Juku - Omakase,32 Mulberry St,"{'latitude': 40.7146, 'longitude': -73.9995299}",37,4.5,10013,japanese
japanese,,,,,,,
aRnqeB3ANO_HKETtyL7rlA,Yakitori Tatsu,90 Kent Ave,"{'latitude': 40.7205331761803, 'longitude': -73.9618723466992}",7,4,11249,japanese
japanese,,,,,,,
DggqVM54aBZG4XMmUCY2Og,Rabbit House,41 Essex St,"{'latitude': 40.71626, 'longitude': -73.98955}",28,4.5,10002,japanese
japanese,,,,,,,
0v2rI4CivY0nrQM3_W4VmA,Kondo,2913 Broadway,"{'latitude': 40.7626545293336, 'longitude': -73.9265084112689}",172,4,11106,japanese
japanese,,,,,,,
CV--FymQcb51hxcnkpCTng,Sushi Ren,1584 2nd Ave,"{'latitude': 40.7753299, 'longitude': -73.95339}",146,3.5,10028,japanese
japanese,,,,,,,
ieXKc6S3WlEiVkyxgaF9Ig,Tempura Matsui,222 E 39th St,"{'latitude': 40.74819, 'longitude': -73.97467}",140,4.5,10016,japanese
japanese,,,,,,,
vHs2lZOqcyuv5uO-OOs_Sg,To Date Japanese Food,768 57th St,"{'latitude': 40.637337, 'longitude': -74.008481}",10,4.5,11220,japanese
japanese,,,,,,,
lIix5qMI4q5bfCTO4wxkgA,Pink Nori,36-06 30th Ave,"{'latitude': 40.764689, 'longitude': -73.917282}",425,4,11103,japanese
japanese,,,,,,,
kA0z_4_TG_kYfCPXDzbmBw,Shogun Hibachi,111-16 Queens Blvd,"{'latitude': 40.7181533187701, 'longitude': -73.8374032882996}",145,4,11375,japanese
japanese,,,,,,,
KxOAVoyJ55G-gEQqhnBpAQ,Daigo Handroll Bar,445 Albee Square W,"{'latitude': 40.690884, 'longitude': -73.982863}",74,4.5,11201,japanese
japanese,,,,,,,
3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,152 W 49th St,"{'latitude': 40.76004, 'longitude': -73.9833}",362,4.5,10019,japanese
japanese,,,,,,,
bHGETjP_InKy0sIVHFgHyw,Sushi of Gari,402 East 78th St,"{'latitude': 40.771269, 'longitude': -73.952835}",617,4,10075,japanese
japanese,,,,,,,
IjRxYyr41Yl1fGhIrss1vg,Kokage,125 E 39th St,"{'latitude': 40.7498614, 'longitude': -73.9777215}",87,4,10016,japanese
japanese,,,,,,,
4TQMO6AaKSXHMbKvGAf-gg,Llama San,359 6th Ave,"{'latitude': 40.73225, 'longitude': -74.00078}",134,4,10014,japanese
japanese,,,,,,,
AAPJkyU0Y7Aci0RZBdJONg,Shokunin BBQ,952 60th St,"{'latitude': 40.6332876204455, 'longitude': -74.0062164404754}",251,3.5,11219,japanese
japanese,,,,,,,
MAd2l4Cmgk8r8v0FxIBsVQ,Yummy Machi,2236 Forest Ave,"{'latitude': 40.626408, 'longitude': -74.164168}",69,4.5,10303,japanese
japanese,,,,,,,
OOZgZGmiKocoYRgUOupEcA,karakatta,230 Thompson St,"{'latitude': 40.72933, 'longitude': -73.99865}",205,4,10012,japanese
japanese,,,,,,,
5h-57YHVpnnl8fV_jMkQvg,Edo Asian Fusion,2087 Coney Island Ave,"{'latitude': 40.606292381664, 'longitude': -73.9616475521669}",94,4,11223,japanese
japanese,,,,,,,
cegB-TuA92uxIG00HUkxMQ,Mitoushi,1714 Sheepshead Bay Rd,"{'latitude': 40.58563, 'longitude': -73.95181}",287,3.5,11235,japanese
japanese,,,,,,,
ldNAjLZ9sAM0PbPcJtz5Jg,Inaka Asian Cuisine,597 Vanderbilt Ave,"{'latitude': 40.679565, 'longitude': -73.967819}",244,4,11238,japanese
japanese,,,,,,,
bB8dHfAEJrF5tNcHr0yJjA,Gyu-Kaku Japanese BBQ,34 Cooper Sq,"{'latitude': 40.72822, 'longitude': -73.99142}",1672,4,10003,japanese
japanese,,,,,,,
1VulIvaA95_ZjBIs1O0sxQ,Brooklyn Ball Factory,95 Montrose Ave,"{'latitude': 40.7072338027948, 'longitude': -73.9458661779097}",128,4.5,11206,japanese
japanese,,,,,,,
icpLRhJ1jpBX1zBGkt7Xqg,Teppen Ramen,159 E 55th St,"{'latitude': 40.75929, 'longitude': -73.96879}",426,4.5,10022,japanese
japanese,,,,,,,
tznio-FInuk87Y15Dgq5iw,Udon St Marks,11 St Marks Pl,"{'latitude': 40.729424, 'longitude': -73.989004}",877,3.5,10003,japanese
japanese,,,,,,,
ckuFutONOBo_rrscCkLUBw,Susuru Ramen,33-19 36th Ave,"{'latitude': 40.75567, 'longitude': -73.92734}",2,5,11106,japanese
japanese,,,,,,,
uXsYr76zioJq7jjOKRwQog,Shinbashi 72,218 W 72nd St,"{'latitude': 40.778775, 'longitude': -73.982884}",18,5,10023,japanese
japanese,,,,,,,
L3reOLLPez7lnOhyfCpvkg,Shinka Ramen & Sake Bar,93 Bowery St,"{'latitude': 40.7170795322745, 'longitude': -73.9952574670315}",343,4.5,10002,japanese
japanese,,,,,,,
Xb7a07fx__8KZaKIT0K8Aw,Kitakata Ramen Ban Nai - New York,267 Amsterdam Ave,"{'latitude': 40.778821, 'longitude': -73.981202}",76,4,10023,japanese
japanese,,,,,,,
3Jr_9I2ouYHDNk8XWKdZ3w,Sasabune,401 E 73rd St,"{'latitude': 40.76846, 'longitude': -73.95515}",392,4,10021,japanese
japanese,,,,,,,
44SY464xDHbvOcjDzRbKkQ,Ippudo NY,65 4th Ave,"{'latitude': 40.73092, 'longitude': -73.99015}",10010,4,10003,japanese
japanese,,,,,,,
LHcpOjPtc8QQCrFiRFjWyA,Slow Loris,556 Flatbush Ave,"{'latitude': 40.6601311, 'longitude': -73.9607934}",101,4,11225,japanese
japanese,,,,,,,
U2tjlMRITBSHHHTiv7L11A,Hayashi,2901 Ocean Ave,"{'latitude': 40.590482, 'longitude': -73.94938}",177,4,11235,japanese
japanese,,,,,,,
LpVbI-E9C-CSp7WhU5h2Iw,Fishmarket Restaurant,111 South St,"{'latitude': 40.70717, 'longitude': -74.00192}",550,4.5,10038,japanese
japanese,,,,,,,
sgw7_RcDSN5UcMPeviegFA,Kakurega Sushi,133-44 37th Ave,"{'latitude': 40.760567, 'longitude': -73.833354}",73,4,11354,japanese
japanese,,,,,,,
oMDKIzPJWkh99UuUP_4ikg,MI-NE Deli,496 6th Ave,"{'latitude': 40.73623, 'longitude': -73.99723}",6,4,10011,japanese
japanese,,,,,,,
Hw6PFIFmH1_CHP0TVJdbBQ,Sapporo,7812 3rd Ave,"{'latitude': 40.629027, 'longitude': -74.029126}",100,4.5,11209,japanese
japanese,,,,,,,
fVbUVAiLiGgLA_nxBFxyww,Thursday Kitchen,424 E 9th St,"{'latitude': 40.7275, 'longitude': -73.9838}",1363,4.5,10009,japanese
japanese,,,,,,,
RjeW_l8OF99rn5df5-Rj4g,Totto Ramen - Midtown East,248 E 52nd St,"{'latitude': 40.756155, 'longitude': -73.968141}",1163,4,10022,japanese
japanese,,,,,,,
IVDk7BYFWwFsYPRbHLd49w,Takeda,566 Amsterdam Ave,"{'latitude': 40.788749, 'longitude': -73.974599}",32,5,10024,japanese
japanese,,,,,,,
5eXrMPB5GUM-sapL8T-znQ,Sushi Inoue,381 Lenox Ave,"{'latitude': 40.81065, 'longitude': -73.94383}",127,4,10027,japanese
japanese,,,,,,,
oJZq1JmKalXXjqWRKfIjwA,Sushi Azabu,428 Greenwich St,"{'latitude': 40.7222930324682, 'longitude': -74.0098838048935}",436,4,10013,japanese
japanese,,,,,,,
rn6SmSqAYx2kLFIAxytMMQ,Kajitsu,125 E 39th St,"{'latitude': 40.7498614, 'longitude': -73.9777215}",248,4,10016,japanese
japanese,,,,,,,
bu7k1pBrfbhGzYao3YoHsg,Nara Sushi,76 Pearl St,"{'latitude': 40.70377, 'longitude': -74.01041}",4,5,10004,japanese
japanese,,,,,,,
Bh0Rxd4Yi21luny0S95GaQ,Ceetay,129 Alexander Ave,"{'latitude': 40.807149, 'longitude': -73.927612}",331,4,10454,japanese
japanese,,,,,,,
MLeE8S5hy70A3CEqp2lD8w,Gorin Ramen,351 E 14th St,"{'latitude': 40.731646, 'longitude': -73.98284}",36,4.5,10003,japanese
japanese,,,,,,,
njmOPpVZxIseG262NPfspA,Miyabi Sushi & Asian Cusine,118 W 3rd St,"{'latitude': 40.73046, 'longitude': -74.00037}",376,4,10012,japanese
japanese,,,,,,,
CKBku3Flj5Nh8VA6ZH-q2w,Sake Sushi,328 Church Ave,"{'latitude': 40.64379, 'longitude': -73.976709}",183,3.5,11218,japanese
japanese,,,,,,,
jsJdz6pvyYZjtut9vkUwBw,Yaya Tea Garden,206 Grand St,"{'latitude': 40.7192268371582, 'longitude': -73.9962768554688}",268,4,10013,japanese
japanese,,,,,,,
Ywdce1GlDhjs8f8v7qZM_g,Unagi-Ya Hachibei,238 E 53rd St,"{'latitude': 40.757, 'longitude': -73.96805}",57,3.5,10022,japanese
japanese,,,,,,,
4QztwpKtBZjtYXNRc1U2ZA,Torigo Japanese Restaurant,196 Jericho Tpke,"{'latitude': 40.72834, 'longitude': -73.70372}",354,4.5,11001,japanese
japanese,,,,,,,
oI-7XNSVyM0T82LyIGLIxw,Sayori Japanese Restaurant,1440 Forest Ave,"{'latitude': 40.62422, 'longitude': -74.13663}",54,4,10302,japanese
japanese,,,,,,,
EBIjeMlkgU12CyCcUDj-kg,Shuko,47 E 12th St,"{'latitude': 40.7334269431242, 'longitude': -73.9914635674129}",286,4,10003,japanese
japanese,,,,,,,
IU7J-biFGBwrl6qKBPGStQ,Sushi Tsushima,210 E 44th St,"{'latitude': 40.7516558, 'longitude': -73.9727916}",248,3.5,10017,japanese
japanese,,,,,,,
9dikwBwukRl26W6Jqo09nQ,Oramen,579 6th Ave,"{'latitude': 40.73901, 'longitude': -73.99599}",292,4,10011,japanese
japanese,,,,,,,
qj-5zKQ1D4SuRCG3wSzd0g,Japan Pizza Den Den Gyoza,43-48 42nd St,"{'latitude': 40.7427046910303, 'longitude': -73.9224605740662}",4,4.5,11104,japanese
japanese,,,,,,,
j8_-krHoD9jGcQ2HKEdpQA,Ichigo Sushi Restaurant,7308 3rd Ave,"{'latitude': 40.6323220711413, 'longitude': -74.0274641166856}",86,4,11209,japanese
japanese,,,,,,,
kkVutuFSHhCd2Xtm_0ia2A,Sushi Kai,332 E 9th St,"{'latitude': 40.728498, 'longitude': -73.98615}",42,4.5,10003,japanese
japanese,,,,,,,
9AUVb5HNQl2117Nkl7sP-Q,Takahachi Tribeca Restaurant,145 Duane St,"{'latitude': 40.71659, 'longitude': -74.007919}",233,4,10013,japanese
japanese,,,,,,,
etIbdlTKz2yLkvr9MWNPvw,Sushi Island,87-18 Queens Blvd,"{'latitude': 40.7349699, 'longitude': -73.87586}",368,3.5,11373,japanese
japanese,,,,,,,
Wu9AymEM_RM2cnRPslVlIw,East 21,71-26 Roosevelt Ave,"{'latitude': 40.7464685299281, 'longitude': -73.8940858840942}",83,3.5,11372,japanese
japanese,,,,,,,
HsqaGB90PYkI0En3rrtupQ,Kaede Japanese Restaurant,90 Chambers St,"{'latitude': 40.714458, 'longitude': -74.007439}",183,3.5,10007,japanese
japanese,,,,,,,
REIcoQFvGB7B6S0GmqHo1A,Hakubai,66 Park Ave,"{'latitude': 40.74954, 'longitude': -73.97986}",113,4,10016,japanese
japanese,,,,,,,
3gqKLANaXNsHZnPDjKrcTg,Win Son,159 Graham Ave,"{'latitude': 40.70747, 'longitude': -73.94339}",504,4,11206,japanese
japanese,,,,,,,
wCb9Ss2390V3OyYeuxWs-g,Sushi By Bae,118A E 15th St,"{'latitude': 40.73467, 'longitude': -73.98859}",25,4.5,10003,japanese
japanese,,,,,,,
u3JBjUgrCdxy6WF0tnX3SA,Aji Sushi House,3606 Ditmars Blvd,"{'latitude': 40.7742004394531, 'longitude': -73.9079513549805}",453,4.5,11105,japanese
japanese,,,,,,,
MmXZLVwWcYugi_TXSHmjeQ,Sushi by Bou Times Square,132 W 47th St,"{'latitude': 40.75851, 'longitude': -73.98322}",596,4.5,10036,japanese
japanese,,,,,,,
EzuRT_4vOrvWdHqZzEFf0w,Oh Taisho,9 Saint Marks Pl,"{'latitude': 40.729463, 'longitude': -73.989096}",971,3.5,10003,japanese
japanese,,,,,,,
2TOtrDhkQjaOJWwJJr0tUQ,Nakata,1775 D Richmond Rd,"{'latitude': 40.58823, 'longitude': -74.103685}",136,3.5,10304,japanese
japanese,,,,,,,
bnCZgNyG9FRXRy7g2-rcMw,Yoshi Japanese cuisine,5827 Ave T,"{'latitude': 40.61572, 'longitude': -73.9180499}",98,4,11234,japanese
japanese,,,,,,,
jwO3r6QVi_h9KxUFYetKuQ,Miyako Sushi,642 Amsterdam Ave,"{'latitude': 40.7910899, 'longitude': -73.97275}",244,3.5,10025,japanese
japanese,,,,,,,
GfC7pvsvhZX4-QAeZ3z_Vg,Kuruma Zushi,7 E 47th St,"{'latitude': 40.75653, 'longitude': -73.97768}",225,4,10017,japanese
japanese,,,,,,,
7MzisfVMYsZYTFJv9Unpzw,Mr. Taka Ramen,170 Allen St,"{'latitude': 40.72128, 'longitude': -73.98903}",501,4,10002,japanese
japanese,,,,,,,
0IlPgT9j_85PuLDs8ZqiUw,BentOn Cafe,156 E 45th St,"{'latitude': 40.7527802459225, 'longitude': -73.9735173882912}",154,4,10017,japanese
japanese,,,,,,,
rYuAHi4RJZGGHlyqROJlbA,East Sushi Bistro,2106 E 19th St,"{'latitude': 40.59897, 'longitude': -73.9526999}",147,4,11229,japanese
japanese,,,,,,,
Vf9p_DGhBu6IW5EUyjODbg,Takumi Japanese Cuisine,114 Eldridge St,"{'latitude': 40.718136, 'longitude': -73.991744}",12,5,10002,japanese
japanese,,,,,,,
TBPoZ9bESX0YnIZ0uKjX_w,Ennju,20 E 17th St,"{'latitude': 40.73737, 'longitude': -73.99116}",242,3.5,10003,japanese
japanese,,,,,,,
TN4RnyqHMSupRFot4Q-_EA,Ippudo Westside,321 W 51st St,"{'latitude': 40.76344, 'longitude': -73.98661}",3712,4,10019,japanese
japanese,,,,,,,
ciJkcDZ5kCh5D0wWyvvipw,Mura,369 5th Ave,"{'latitude': 40.671204, 'longitude': -73.984416}",178,4,11215,japanese
japanese,,,,,,,
3BYgbjo8MtaIyLZMdTxrOQ,Geisha Sushi,3468 Broadway,"{'latitude': 40.8241613, 'longitude': -73.9519775}",390,4,10031,japanese
japanese,,,,,,,
oMtJwDxuuxZPvGMgHOoAbQ,Reception Bar,45 Orchard St,"{'latitude': 40.7163598, 'longitude': -73.9913564}",57,4.5,10002,japanese
japanese,,,,,,,
1j93J41t3Ni40IbrULfICw,Misaki Sushi,645 Rossville Ave,"{'latitude': 40.5430375852957, 'longitude': -74.2073278974315}",92,4.5,10309,japanese
japanese,,,,,,,
e-G1yC5u8LOcQ-fx0Lxthw,ajihei,156 Knickerbocker Ave,"{'latitude': 40.70416, 'longitude': -73.92799}",86,4.5,11237,japanese
japanese,,,,,,,
YgKYiupbUNhHkne4UyJIhg,Tenichi Ramen Cobble Hill,116 Smith St,"{'latitude': 40.68779, 'longitude': -73.98989}",75,4,11201,japanese
japanese,,,,,,,
4LVINhq3y4hCrxtShrNkYQ,Momo Ramen,78 5th Ave,"{'latitude': 40.680536624141, 'longitude': -73.9777918857649}",302,4,11217,japanese
japanese,,,,,,,
XuberRcn8B3DhPXTLzab8Q,MOMO Hibachi Steak House & Bar,1901 Emmons Ave,"{'latitude': 40.583724, 'longitude': -73.949334}",221,4,11235,japanese
japanese,,,,,,,
01hs_l54-211UuiJPI83lA,Sakura Japanese Cuisine,35-15 Ditmars Blvd,"{'latitude': 40.774658, 'longitude': -73.908239}",203,4,11105,japanese
japanese,,,,,,,
Rl-d6ox5msWljzRh9grsnQ,Chikurin,1777 Ocean Ave,"{'latitude': 40.61875, 'longitude': -73.95484}",221,3.5,11230,japanese
japanese,,,,,,,
JCWMlkBqLxbAAK9-FQXTmg,Kushi Izakaya,1934 86st,"{'latitude': 40.6053, 'longitude': -73.99972}",81,3.5,11214,japanese
japanese,,,,,,,
#NAME?,Kappo Masa,976 Madison Ave,"{'latitude': 40.7746468, 'longitude': -73.9635315}",61,3.5,10075,japanese
japanese,,,,,,,
a7rM-AOM7_xi8AlWX-Thkg,Oita Sushi,833 Union St,"{'latitude': 40.675058515231704, 'longitude': -73.97623042244918}",249,4.5,11215,japanese
japanese,,,,,,,
NlgC8TjNuf8sy6qg2xpqsQ,Yuka Japanese Restaurant,1557 2nd Ave,"{'latitude': 40.77463, 'longitude': -73.95447}",568,3.5,10028,japanese
japanese,,,,,,,
SHxlvnrQVNro8eX60Ylrvw,Umami Ramen,3 Hanover Square,"{'latitude': 40.705015, 'longitude': -74.009622}",27,4,10005,japanese
japanese,,,,,,,
hY80ALWhA_i1yqMA0L3ruA,Mojo Omakase,177 9th Ave,"{'latitude': 40.7450569, 'longitude': -74.0027927}",35,4.5,10011,japanese
japanese,,,,,,,
fePu8xy0ir_ikZcS_vVSBA,Asuka Sushi,300 W 23rd St,"{'latitude': 40.74529, 'longitude': -73.99888}",963,4,10011,japanese
japanese,,,,,,,
IPhWpqIuAiEerKlLS82RpQ,noda,6 West 28th St,"{'latitude': 40.74478, 'longitude': -73.9881}",45,4.5,10001,japanese
japanese,,,,,,,
lQgMrqcMZghWd45VIhkUAA,Koto Sushi,263 Flatbush Ave,"{'latitude': 40.680029, 'longitude': -73.974163}",161,4,11217,japanese
japanese,,,,,,,
hHzngEBZs7iLE42Zv3MHXg,Resobox  East Village,91 E 3rd St,"{'latitude': 40.72482, 'longitude': -73.98779}",9,4.5,10003,japanese
japanese,,,,,,,
00mykkev3tKCjTsKV60yOA,Sushi of Gari 46,347 W 46th St,"{'latitude': 40.76072, 'longitude': -73.98957}",681,4,10036,japanese
japanese,,,,,,,
xSQp3Bj7b52PntW4ygsHaQ,Shobu Sushi & Grill,9427 5th Ave,"{'latitude': 40.61582, 'longitude': -74.03072}",204,4,11209,japanese
japanese,,,,,,,
Ssi8ht_p9rXY03Rwld6EKw,Vestry,246 Spring St,"{'latitude': 40.725693, 'longitude': -74.005516}",10,5,10013,japanese
japanese,,,,,,,
P_RNungaIf6FZdzEWkoQ0g,Sakura of Japan,29 John St,"{'latitude': 40.709761, 'longitude': -74.008546}",149,3.5,10038,japanese
japanese,,,,,,,
b1JGw9Qpo4PiV5kOhl4fIQ,East Hana JC,103 Montgomery,"{'latitude': 40.71674, 'longitude': -74.03896}",89,4.5,7302,japanese
japanese,,,,,,,
09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,196-50 Northern Blvd,"{'latitude': 40.75744, 'longitude': -73.78383}",665,4,11358,japanese
japanese,,,,,,,
XL6EJm_QKNnxeGiSJXXbUg,Churutto Ramen & Poke,1534 3rd Ave,"{'latitude': 40.77916, 'longitude': -73.95396}",139,4,10128,japanese
japanese,,,,,,,
kjItczuC-FQa-nECT9VF8A,Udon Lab,43 W 32nd St,"{'latitude': 40.7482036287177, 'longitude': -73.9874565}",109,4,10001,japanese
japanese,,,,,,,
a23bfZBVjIhV32Em4hKHAA,The Buffs,1313 40th Ave,"{'latitude': 40.7556342, 'longitude': -73.9417121}",104,4.5,11101,japanese
japanese,,,,,,,
WlRZ4JEAVqtemQ5WQhFAFg,Maru 2,267 W 17th St,"{'latitude': 40.7416362670334, 'longitude': -74.0007360062909}",130,4.5,10011,japanese
japanese,,,,,,,
nhez4xxvwwYIQEN2Vrj9mQ,YUJI Ramen,150 Ainslie St,"{'latitude': 40.712527, 'longitude': -73.9487788}",131,4,11211,japanese
japanese,,,,,,,
HWPh33x1lrHvBu-DstSPLA,Daigo Sushi Roll Bar,527 Carroll St,"{'latitude': 40.676541, 'longitude': -73.98445}",19,5,11215,japanese
japanese,,,,,,,
8HhDFK48icqSni1E2-Cg5g,Sushi Wen,856 Castleton Ave,"{'latitude': 40.63463, 'longitude': -74.11089}",39,4.5,10310,japanese
japanese,,,,,,,
FsuJ7VC5vxX3wcLhFrb97Q,Oiji,119 1st Ave,"{'latitude': 40.72727, 'longitude': -73.98585}",518,4.5,10003,japanese
japanese,,,,,,,
8cyRl5HIQzbkYD7orq223g,SHI,4720 Center Blvd,"{'latitude': 40.745979, 'longitude': -73.957094}",822,3.5,11109,japanese
japanese,,,,,,,
GlZKE1IrwfezpV_ZCvQWZA,Sushi House 21,243 Elm St,"{'latitude': 40.72705, 'longitude': -74.16002}",135,4.5,7105,japanese
japanese,,,,,,,
HOfRJM9eNrzuBHtstwbgTQ,Diner By Izakaya,56-06 Cooper Ave,"{'latitude': 40.69259, 'longitude': -73.90144}",4,3.5,11385,japanese
japanese,,,,,,,
Ju1Tu3Dl1qVmqEuD4Nyo7g,Koto Sushi,552 Henry St,"{'latitude': 40.682315, 'longitude': -74.000587}",65,3.5,11231,japanese
japanese,,,,,,,
SqUIFSqY1PWKWY_hfgJ0MQ,Maguro,160 E 28th St,"{'latitude': 40.7420234680176, 'longitude': -73.9813766479492}",401,3.5,10016,japanese
japanese,,,,,,,
z1R0tUFUZ7RU_kQTlzRsZg,Asian Tokyo,4685 Manhattan College Pkwy,"{'latitude': 40.8910472840381, 'longitude': -73.8982448328066}",61,3.5,10471,japanese
japanese,,,,,,,
cOXYWZ_GTX-_ue_kveguRg,SSAM,170 Smith St,"{'latitude': 40.68594, 'longitude': -73.991274}",414,3.5,11201,japanese
japanese,,,,,,,
s2s3pPzyfI7CMwXAkKu0PA,Tamashii Red,71-34 Austin St,"{'latitude': 40.71951, 'longitude': -73.84369}",360,4,11375,japanese
japanese,,,,,,,
xrkXQcbqyS2T_YC7Box79w,My Sushi,7920 Eliot Ave,"{'latitude': 40.724807980357, 'longitude': -73.8793373825363}",96,4.5,11379,japanese
japanese,,,,,,,
dL6_XUUr_INX10IOMtSM0w,Oishi Bay,230 E 29th St,"{'latitude': 40.7418734, 'longitude': -73.978779}",190,4,10016,japanese
japanese,,,,,,,
ya4nQkuVH1ZnmNp9m1yISg,Tatsu Ramen,167 1st Ave,"{'latitude': 40.72908, 'longitude': -73.98446}",496,4,10003,japanese
japanese,,,,,,,
dX3EgCZzY17GZC_ob5DsfA,Dragon Sushi,2072 Frederick Douglass Blvd,"{'latitude': 40.80194, 'longitude': -73.95694}",10,4.5,10026,japanese
japanese,,,,,,,
L949I6aMoUEpaY-dr-SJNw,Dragon Sushi,1264 Amsterdam Ave,"{'latitude': 40.811043, 'longitude': -73.958387}",20,4.5,10027,japanese
japanese,,,,,,,
lBdpfyto6mqFIuEBbXWmDw,South Slope Ramen,651 5th Ave,"{'latitude': 40.662572, 'longitude': -73.991887}",62,4,11215,japanese
japanese,,,,,,,
xAEs5QnuL8uMNWjmUGpK7g,Fushimi Bay Ridge,9316 4th Ave,"{'latitude': 40.61727, 'longitude': -74.03101}",391,3.5,11209,japanese
japanese,,,,,,,
X7G_sOUkfYVsZzA1WUuYwg,Torien,292 Elizabeth St,"{'latitude': 40.724773, 'longitude': -73.993168}",13,4.5,10012,japanese
japanese,,,,,,,
dAK5-ftIdu4IK7MRUFizuA,Tenzan,7117 18th Ave,"{'latitude': 40.6151355763058, 'longitude': -73.9939702657333}",301,3.5,11204,japanese
japanese,,,,,,,
48aOA2rflIt8d2zCSuNG2w,Tengu Sushi & Noodle House,5920 Fort Hamilton Pkwy,"{'latitude': 40.63332, 'longitude': -74.00567}",199,3.5,11219,japanese
japanese,,,,,,,
IH7POsW-7u8REmanJAWDug,Modoo - Chicken & Noodle Bar,216-17 Northern Blvd,"{'latitude': 40.7610944545275, 'longitude': -73.7651000000002}",271,4,11361,japanese
japanese,,,,,,,
uiPuKLlg8nGZ22qYO-EnMw,Aburi Sushi Bar,769 Grand St,"{'latitude': 40.712052, 'longitude': -73.9424949}",141,3.5,11211,japanese
japanese,,,,,,,
R9jTfyPlnfk23gy8VCCVAg,Shabushabu Macoron,61 Delancey,"{'latitude': 40.71909, 'longitude': -73.99086}",70,4.5,10002,japanese
japanese,,,,,,,
Mzt7J53rOihwxIt41SH7vg,EAK RAMEN - NY,469 6th Ave,"{'latitude': 40.73568, 'longitude': -73.99837}",310,4,10011,japanese
japanese,,,,,,,
